150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;26
150;25
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
150;15
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;56
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;34
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
200;29
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;50
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;44
250;57
