150;77
150;62
150;62
150;62
150;63
150;62
150;62
150;63
150;62
150;62
150;62
150;62
150;62
150;62
150;76
150;60
150;60
150;60
150;61
150;60
150;60
150;60
150;59
150;60
150;60
150;60
150;61
150;59
150;60
150;72
150;59
150;58
150;58
150;58
150;58
150;58
150;58
150;68
150;59
150;58
150;58
150;58
150;58
150;59
150;71
150;57
150;57
150;56
150;57
150;56
150;56
150;56
150;56
150;56
150;56
150;56
150;56
150;56
150;56
150;56
150;68
150;54
150;55
150;55
150;55
150;54
150;54
150;55
150;54
150;54
150;55
150;54
150;55
150;67
150;55
150;55
150;55
150;54
150;55
150;55
150;66
150;54
150;54
150;54
150;55
150;55
150;54
150;54
150;55
150;55
150;55
150;55
150;54
150;54
150;55
150;55
150;55
150;54
150;54
150;55
200;107
200;98
200;99
200;98
200;98
200;98
200;99
200;99
200;98
200;98
200;99
200;98
200;98
200;98
200;99
200;99
200;98
200;98
200;98
200;99
200;99
200;98
200;99
200;99
200;98
200;98
200;99
200;99
200;98
200;99
200;99
200;98
200;98
200;99
200;99
200;99
200;98
200;110
200;99
200;98
200;98
200;98
200;98
200;98
200;98
200;98
200;98
200;99
200;99
200;99
200;98
200;99
200;98
200;99
200;99
200;98
200;98
200;98
200;98
200;98
200;98
200;99
200;98
200;99
200;98
200;98
200;98
200;98
200;99
200;98
200;98
200;98
200;99
200;98
200;117
200;96
200;95
200;96
200;95
200;96
200;95
200;95
200;95
200;95
200;96
200;96
200;96
200;95
200;96
200;95
200;96
200;95
200;95
200;102
200;95
200;95
200;95
200;96
200;108
200;92
250;146
250;145
250;145
250;145
250;146
250;145
250;145
250;145
250;141
250;141
250;141
250;141
250;141
250;141
250;141
250;141
250;141
250;155
250;137
250;137
250;137
250;137
250;138
250;137
250;137
250;137
250;137
250;137
250;137
250;145
250;137
250;134
250;133
250;134
250;174
250;134
250;133
250;134
250;133
250;152
250;134
250;133
250;134
250;134
250;146
250;130
250;130
250;130
250;130
250;130
250;130
250;130
250;130
250;130
250;130
250;127
250;127
250;127
250;127
250;124
250;124
250;124
250;128
250;124
250;124
250;124
250;124
250;124
250;123
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;138
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;124
250;123
250;124
250;124
300;178
300;178
300;178
300;178
300;181
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;179
300;180
300;178
300;179
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;179
300;178
300;179
300;178
300;178
300;186
300;180
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;199
300;179
300;178
300;178
300;178
300;178
300;178
300;220
300;179
300;178
300;179
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;179
300;178
300;178
300;178
300;179
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;180
300;179
300;224
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;178
300;179
300;178
300;178
300;178
300;179
300;178
300;178
300;178
300;178
300;178
350;243
350;242
