10000;1630738
10000;1906544
10000;1562783
10000;1884200
7000;478495
7000;433121
5000;172001
5000;177843
2500;36510
2500;33922
2000;22229
2000;22341
1000;5266
1000;3909
1000;6015
1000;3933
1000;6032
1000;4247
1000;6633
1000;4750
1000;4512
1000;3623
1000;4030
1000;4176
1000;3426
1000;3567
1000;3603
1000;4496
1000;3491
1000;4939
1000;3922
1000;3581
1000;3529
1000;3463
1000;4005
1000;3413
1000;4768
1000;3787
1000;3495
1000;3755
1000;4596
1000;3614
1000;3591
1000;4203
1000;3549
1000;3459
1000;3416
1000;4375
1000;3588
1000;3743
1000;4106
1000;3459
1000;4222
1000;3624
1000;3917
1000;3510
1000;4637
1000;3766
1000;3416
1000;3401
1000;4406
1000;3828
1000;3506
1000;4082
1000;3876
1000;3698
1000;3423
1000;4403
1000;3539
1000;3442
1000;3883
1000;3446
1000;4384
1000;3454
1000;3850
1000;4207
1000;4801
1000;3965
1000;3512
1000;4477
1000;3485
1000;3466
1000;3430
1000;4619
1000;3565
1000;5124
1000;3402
1000;4589
1000;3923
1000;3420
1000;3900
1000;3365
1000;4681
1000;3732
1000;3389
1000;3733
1000;4455
1000;4107
1000;3536
1000;4561
1000;3548
1000;3551
1000;3523
1000;4827
1000;3499
1000;3477
1000;3902
1000;3558
1000;4686
1000;3510
1000;3918
1000;4276
1000;4504
1000;3601
1000;3491
1000;3529
1000;4985
1000;3791
10000;2224717
10000;1529421
10000;1684492
10000;1883263
10000;1470626
10000;1606188
10000;1653629
10000;1541035
10000;1715678
10000;1490543
10000;1858693
10000;1780671
10000;1632972
10000;1503275
10000;1619224
10000;1589357
10000;2150341
10000;1616114
10000;1574164
10000;1658737
10000;1561363
10000;1643569
10000;1766286
10000;1760250
10000;1780922
10000;1427064
10000;1498455
10000;1446921
10000;1512430
10000;1557527
10000;1628026
10000;1792840
10000;1464493
10000;1782017
10000;1651887
10000;1564411
10000;1746187
10000;2065948
10000;1507687
10000;1788412
10000;2024023
10000;1430724
10000;1479824
10000;1535604
10000;1573518
10000;1532504
10000;1766189
10000;1825207
10000;1748359
10000;1612578
10000;1738481
10000;1882513
10000;1685310
10000;1803086
10000;1711438
10000;1715891
10000;1698214
10000;1448918
10000;1545032
10000;1771995
10000;1409334
10000;1669970
10000;1796710
10000;1445241
10000;1497762
10000;1486730
10000;1558808
10000;1561770
10000;2258640
10000;1641306
10000;1947867
10000;1615011
10000;1956658
10000;1491152
10000;1738290
10000;1420772
10000;1527342
10000;1550114
10000;1780805
10000;1503874
10000;1959310
10000;1465957
10000;1950469
10000;1551452
10000;1715585
10000;1383989
10000;1751824
10000;1859639
10000;1524237
10000;1720977
10000;1572760
10000;1575075
10000;1596060
10000;1525292
10000;1466313
10000;1810324
10000;1483822
10000;1632947
10000;1668336
10000;1557668
7000;421007
7000;408502
7000;397096
7000;397811
7000;407228
7000;417968
7000;411472
7000;412633
7000;424185
7000;392750
7000;409252
7000;409838
7000;444456
7000;425606
7000;404313
7000;415438
7000;448068
7000;412885
7000;419526
7000;402818
7000;400355
7000;421194
7000;427046
7000;405172
7000;401498
7000;384679
7000;378161
7000;433381
7000;418922
7000;398442
7000;412786
7000;431333
7000;413139
7000;397753
7000;399001
7000;401570
7000;422621
7000;407925
7000;407412
7000;403855
7000;403689
7000;401196
7000;420137
7000;420756
7000;399481
7000;426716
7000;390354
7000;409057
7000;439996
7000;413647
7000;395990
7000;400352
7000;397201
7000;392837
7000;412338
7000;406223
7000;385600
7000;395066
7000;399344
7000;419855
7000;435908
7000;390334
7000;421663
7000;402163
7000;429761
7000;402709
7000;428137
7000;401877
7000;400251
7000;433813
7000;408320
7000;380231
7000;405140
7000;408710
7000;402702
7000;404678
7000;408926
7000;429432
7000;414301
7000;397196
7000;432813
7000;420287
7000;401759
7000;400522
7000;426557
7000;417064
7000;407105
7000;418596
7000;406220
7000;387757
7000;394480
7000;438238
7000;428970
7000;379652
7000;396031
7000;412715
7000;415540
7000;377198
7000;418660
7000;403835
5000;177326
5000;172341
5000;169719
5000;166280
5000;170840
5000;164056
5000;157712
5000;168720
5000;166438
5000;172395
5000;168612
5000;151387
5000;159941
5000;166902
5000;175441
5000;167765
5000;168506
5000;158148
5000;164128
5000;167060
5000;165647
5000;167401
5000;165982
5000;163542
5000;162020
5000;175060
5000;166475
